ID_Cliente,Nome,Idade,Data_Cadastro,Localizacao,Genero
1841,Patrícia Nascimento,70,2023-10-26,Évora,Feminino
1842,Sara Almeida,84,2024-01-11,Porto,Masculino
1843,Otávio Almeida,65,2024-06-21,Madeira,Masculino
1844,Sara Almeida,66,2024-03-03,Setúbal,Feminino
1845,Vanessa Santos,29,2024-09-04,Porto,Masculino
1846,Vanessa Almeida,31,2023-07-30,Açores,Masculino
1847,Otávio Lima,22,2023-02-05,Braga,Feminino
1848,Gabriel Pereira,76,2023-06-04,Setúbal,Masculino
1849,Gabriel Nascimento,33,2023-12-26,Leiria,Feminino
1850,Mariana Silva,65,2024-05-04,Madeira,Feminino
1851,Igor Costa,57,2023-10-22,Faro,Masculino
1852,Natália Silva,19,2024-11-23,Coimbra,Feminino
1853,Rafael Ferreira,58,2024-01-11,Coimbra,Feminino
1854,Helena Lima,68,2024-06-05,Açores,Feminino
1855,Bruno Ferreira,72,2024-08-10,Setúbal,Masculino
1856,Mariana Rodrigues,84,2024-07-10,Setúbal,Masculino
1857,Daniela Oliveira,82,2024-08-20,Açores,Feminino
1858,Igor Lima,38,2024-01-24,Faro,Masculino
1859,Carlos Silva,73,2024-12-08,Açores,Masculino
1860,Ana Ferreira,87,2024-09-30,Açores,Feminino
1861,Ana Oliveira,76,2023-03-11,Évora,Masculino
1862,Helena Pereira,56,2024-06-04,Madeira,Masculino
1863,Mariana Costa,24,2024-03-13,Porto,Masculino
1864,Ana Ferreira,31,2024-08-28,Leiria,Masculino
1865,Daniela Oliveira,54,2024-03-26,Coimbra,Masculino
1866,Carlos Nascimento,64,2024-05-21,Setúbal,Masculino
1867,Patrícia Silva,70,2024-10-05,Leiria,Masculino
1868,Gabriel Almeida,66,2024-02-02,Leiria,Masculino
1869,Fernanda Costa,19,2024-06-20,Açores,Masculino
1870,Daniela Rodrigues,62,2023-08-12,Açores,Masculino
1871,Fernanda Lima,50,2024-08-17,Faro,Masculino
1872,Sara Silva,84,2023-07-14,Coimbra,Masculino
1873,Leonardo Santos,45,2024-11-19,Évora,Masculino
1874,Helena Santos,34,2024-03-20,Braga,Feminino
1875,Gabriel Santos,62,2022-12-25,Madeira,Feminino
1876,Otávio Nascimento,73,2023-07-14,Setúbal,Masculino
1877,Igor Oliveira,43,2023-01-16,Braga,Feminino
1878,Daniela Ferreira,57,2024-07-03,Faro,Feminino
1879,Natália Nascimento,72,2023-04-19,Braga,Feminino
1880,Vanessa Santos,67,2023-10-07,Faro,Feminino
1881,Leonardo Santos,75,2024-07-01,Lisboa,Feminino
1882,Thiago Almeida,55,2023-04-11,Madeira,Feminino
1883,Mariana Silva,32,2024-06-18,Évora,Feminino
1884,Fernanda Rodrigues,49,2024-10-06,Faro,Feminino
1885,Leonardo Oliveira,58,2024-08-16,Lisboa,Feminino
1886,Ana Rodrigues,45,2023-08-31,Açores,Feminino
1887,Helena Lima,26,2023-11-21,Braga,Masculino
1888,Rafael Pereira,31,2023-05-25,Braga,Masculino
1889,Thiago Almeida,73,2024-01-29,Évora,Masculino
1890,Gabriel Silva,81,2023-07-28,Lisboa,Feminino
1891,Natália Santos,33,2023-09-13,Coimbra,Feminino
1892,Thiago Almeida,48,2023-05-09,Lisboa,Feminino
1893,Ana Ferreira,18,2023-09-04,Braga,Masculino
1894,Mariana Silva,86,2023-06-28,Lisboa,Feminino
1895,Ana Santos,78,2024-09-13,Setúbal,Feminino
1896,Igor Rodrigues,62,2023-11-06,Porto,Feminino
1897,Patrícia Ferreira,24,2023-11-13,Braga,Feminino
1898,Patrícia Santos,65,2023-03-28,Porto,Masculino
1899,Helena Silva,19,2024-07-30,Porto,Feminino
1900,Natália Pereira,39,2024-09-20,Faro,Feminino
1901,Sara Silva,24,2024-03-29,Lisboa,Masculino
1902,Bruno Costa,27,2024-03-24,Évora,Feminino
1903,Igor Oliveira,35,2023-05-02,Leiria,Masculino
1904,Eduardo Rodrigues,36,2023-05-01,Setúbal,Feminino
1905,Daniela Lima,85,2024-04-17,Açores,Feminino
1906,Patrícia Costa,59,2023-08-13,Faro,Masculino
1907,Igor Costa,28,2023-12-24,Madeira,Masculino
1908,Gabriel Santos,27,2023-08-01,Lisboa,Masculino
1909,Ana Pereira,77,2023-11-21,Faro,Feminino
1910,Daniela Rodrigues,44,2023-04-25,Madeira,Feminino
1911,Juliana Nascimento,37,2023-07-22,Porto,Masculino
1912,Helena Rodrigues,67,2023-09-13,Açores,Masculino
1913,Mariana Pereira,26,2024-03-10,Setúbal,Masculino
1914,Juliana Ferreira,31,2024-07-22,Leiria,Masculino
1915,Daniela Pereira,20,2023-09-05,Coimbra,Feminino
1916,Ana Nascimento,85,2023-09-13,Évora,Feminino
1917,Daniela Lima,28,2023-12-23,Setúbal,Masculino
1918,Eduardo Almeida,82,2023-10-05,Madeira,Feminino
1919,Bruno Nascimento,52,2023-12-07,Porto,Masculino
1920,Mariana Almeida,42,2024-02-22,Faro,Feminino
1921,Fernanda Ferreira,53,2023-06-26,Açores,Feminino
1922,Rafael Almeida,31,2023-01-22,Lisboa,Masculino
1923,Daniela Pereira,32,2024-10-26,Lisboa,Feminino
1924,Helena Santos,86,2024-09-07,Braga,Masculino
1925,Vanessa Almeida,68,2023-11-13,Porto,Masculino
1926,Igor Nascimento,44,2024-06-27,Faro,Feminino
1927,Juliana Ferreira,54,2024-12-16,Porto,Masculino
1928,Rafael Ferreira,79,2024-02-11,Faro,Masculino
1929,Katia Santos,39,2024-06-11,Évora,Feminino
1930,Eduardo Silva,78,2023-10-08,Évora,Masculino
1931,Fernanda Costa,27,2024-06-28,Lisboa,Feminino
1932,Patrícia Ferreira,18,2023-08-07,Faro,Feminino
1933,Daniela Silva,20,2023-05-19,Braga,Masculino
1934,Rafael Lima,39,2024-07-22,Porto,Masculino
1935,Juliana Rodrigues,75,2023-08-05,Évora,Feminino
1936,Patrícia Costa,64,2023-09-07,Lisboa,Feminino
1937,Juliana Rodrigues,84,2023-02-09,Açores,Feminino
1938,Daniela Costa,84,2023-03-05,Lisboa,Masculino
1939,Natália Pereira,36,2023-12-20,Leiria,Masculino
1940,Helena Ferreira,73,2023-12-17,Faro,Masculino
1941,Gabriel Almeida,31,2024-03-14,Madeira,Feminino
1942,Rafael Oliveira,51,2023-01-24,Évora,Feminino
1943,Mariana Ferreira,71,2024-03-12,Braga,Masculino
1944,Bruno Ferreira,84,2023-01-01,Évora,Masculino
1945,Natália Nascimento,90,2023-12-30,Braga,Masculino
1946,Ana Nascimento,36,2023-08-30,Coimbra,Feminino
1947,Vanessa Lima,38,2024-02-13,Leiria,Feminino
1948,Carlos Costa,19,2023-09-12,Lisboa,Masculino
1949,Juliana Ferreira,33,2024-10-26,Leiria,Feminino
1950,Ana Almeida,63,2023-02-12,Lisboa,Masculino
1951,Igor Oliveira,62,2024-03-04,Madeira,Masculino
1952,Carlos Costa,36,2024-06-01,Setúbal,Masculino
1953,Juliana Pereira,22,2023-08-23,Évora,Masculino
1954,Mariana Almeida,69,2024-09-10,Braga,Feminino
1955,Vanessa Costa,40,2023-05-22,Setúbal,Feminino
1956,Thiago Oliveira,43,2024-04-07,Coimbra,Feminino
1957,Sara Pereira,56,2024-02-11,Porto,Feminino
1958,Thiago Nascimento,87,2024-06-15,Setúbal,Feminino
1959,Daniela Oliveira,85,2023-09-24,Évora,Feminino
1960,Otávio Rodrigues,72,2023-08-30,Setúbal,Feminino
1961,Otávio Silva,89,2024-11-22,Setúbal,Masculino
1962,Eduardo Ferreira,56,2024-04-15,Açores,Feminino
1963,Eduardo Ferreira,87,2023-05-20,Braga,Masculino
1964,Mariana Oliveira,69,2023-02-02,Lisboa,Feminino
1965,Rafael Nascimento,24,2024-09-24,Lisboa,Feminino
1966,Daniela Rodrigues,30,2024-02-26,Açores,Feminino
1967,Katia Silva,33,2023-05-01,Madeira,Masculino
1968,Gabriel Lima,36,2023-05-24,Leiria,Masculino
1969,Helena Oliveira,56,2023-03-17,Braga,Masculino
1970,Patrícia Ferreira,43,2024-08-24,Porto,Masculino
1971,Eduardo Ferreira,33,2023-07-06,Porto,Masculino
1972,Gabriel Santos,78,2024-11-24,Madeira,Feminino
1973,Mariana Silva,33,2024-02-16,Setúbal,Feminino
1974,Fernanda Pereira,87,2024-03-28,Açores,Feminino
1975,Vanessa Santos,73,2024-07-23,Lisboa,Masculino
1976,Eduardo Pereira,39,2023-07-15,Madeira,Masculino
1977,Patrícia Nascimento,55,2024-02-27,Porto,Feminino
1978,Leonardo Costa,68,2023-11-20,Porto,Feminino
1979,Natália Almeida,36,2024-11-21,Braga,Feminino
1980,Daniela Ferreira,67,2024-12-08,Açores,Feminino
1981,Bruno Ferreira,74,2024-11-06,Évora,Masculino
1982,Otávio Nascimento,53,2024-12-10,Coimbra,Feminino
1983,Rafael Lima,44,2023-12-28,Madeira,Feminino
1984,Rafael Santos,40,2023-02-17,Coimbra,Feminino
1985,Thiago Rodrigues,76,2024-07-29,Braga,Feminino
1986,Mariana Santos,79,2023-11-30,Leiria,Masculino
1987,Thiago Lima,85,2024-03-29,Coimbra,Feminino
1988,Thiago Ferreira,62,2023-05-01,Açores,Feminino
1989,Carlos Silva,21,2024-07-10,Faro,Masculino
1990,Daniela Nascimento,78,2024-01-23,Faro,Masculino
1991,Daniela Oliveira,67,2023-10-16,Porto,Masculino
1992,Vanessa Costa,32,2024-11-11,Porto,Feminino
1993,Leonardo Ferreira,21,2024-06-24,Évora,Masculino
1994,Otávio Almeida,35,2023-03-08,Açores,Masculino
1995,Gabriel Costa,80,2023-09-28,Braga,Masculino
1996,Gabriel Oliveira,73,2023-06-27,Faro,Masculino
1997,Thiago Silva,30,2024-05-25,Lisboa,Masculino
1998,Ana Rodrigues,70,2023-05-18,Madeira,Masculino
1999,Katia Oliveira,85,2023-07-30,Faro,Masculino
2000,Thiago Nascimento,82,2023-12-25,Évora,Masculino
2001,Carlos Nascimento,72,2023-03-20,Setúbal,Masculino
2002,Thiago Santos,34,2023-07-09,Braga,Masculino
2003,Daniela Nascimento,47,2024-10-28,Açores,Feminino
2004,Ana Pereira,55,2024-04-06,Setúbal,Feminino
2005,Carlos Oliveira,54,2024-10-04,Madeira,Masculino
2006,Rafael Ferreira,82,2024-02-04,Setúbal,Masculino
2007,Sara Santos,78,2024-03-25,Lisboa,Masculino
2008,Katia Almeida,51,2024-05-28,Évora,Masculino
2009,Eduardo Pereira,88,2024-01-17,Lisboa,Masculino
2010,Patrícia Santos,90,2023-04-05,Lisboa,Feminino
2011,Carlos Almeida,28,2023-06-04,Leiria,Masculino
2012,Igor Silva,31,2024-11-13,Leiria,Masculino
2013,Leonardo Almeida,79,2024-02-13,Faro,Masculino
2014,Bruno Silva,43,2023-06-21,Açores,Feminino
2015,Ana Lima,79,2024-10-27,Setúbal,Feminino
2016,Eduardo Almeida,72,2023-06-06,Coimbra,Masculino
2017,Otávio Santos,65,2023-12-25,Faro,Feminino
2018,Natália Silva,48,2024-04-26,Porto,Masculino
2019,Helena Almeida,86,2023-05-18,Lisboa,Masculino
2020,Helena Silva,27,2024-10-22,Coimbra,Feminino
2021,Fernanda Costa,23,2024-02-02,Évora,Masculino
2022,Juliana Oliveira,68,2023-08-17,Porto,Masculino
2023,Carlos Costa,87,2024-05-23,Leiria,Feminino
2024,Helena Nascimento,56,2023-12-10,Madeira,Feminino
2025,Helena Lima,52,2024-01-28,Madeira,Masculino
2026,Bruno Rodrigues,70,2022-12-28,Açores,Feminino
2027,Igor Santos,44,2024-08-01,Madeira,Masculino
2028,Juliana Lima,44,2024-08-16,Évora,Masculino
2029,Bruno Pereira,74,2023-02-23,Leiria,Masculino
2030,Ana Nascimento,22,2024-03-18,Braga,Feminino
2031,Juliana Santos,25,2024-03-09,Açores,Feminino
2032,Patrícia Silva,66,2023-11-22,Leiria,Masculino
2033,Helena Pereira,66,2024-06-14,Setúbal,Masculino
2034,Juliana Silva,87,2023-12-29,Lisboa,Feminino
2035,Igor Ferreira,45,2024-11-21,Évora,Feminino
2036,Natália Silva,31,2023-06-02,Setúbal,Feminino
2037,Sara Nascimento,72,2023-05-13,Açores,Feminino
2038,Fernanda Almeida,77,2024-04-20,Coimbra,Masculino
2039,Igor Costa,28,2024-04-08,Madeira,Feminino
2040,Katia Ferreira,68,2024-11-10,Açores,Feminino
2041,Leonardo Costa,50,2023-02-20,Açores,Masculino
2042,Daniela Costa,90,2023-02-12,Évora,Feminino
2043,Fernanda Nascimento,77,2024-12-02,Leiria,Masculino
2044,Otávio Silva,63,2023-08-16,Madeira,Masculino
2045,Natália Silva,28,2024-03-11,Açores,Feminino
2046,Carlos Nascimento,41,2024-03-30,Braga,Feminino
2047,Patrícia Oliveira,47,2023-03-15,Coimbra,Masculino
2048,Vanessa Silva,47,2024-08-24,Lisboa,Masculino
2049,Rafael Nascimento,58,2024-11-07,Madeira,Masculino
2050,Bruno Costa,50,2024-12-03,Évora,Masculino
2051,Vanessa Pereira,62,2024-08-30,Porto,Feminino
2052,Daniela Lima,27,2024-04-21,Faro,Feminino
2053,Thiago Rodrigues,71,2024-10-07,Setúbal,Feminino
2054,Eduardo Silva,59,2023-04-08,Évora,Feminino
2055,Natália Rodrigues,78,2024-02-22,Açores,Masculino
2056,Fernanda Rodrigues,23,2024-02-26,Coimbra,Masculino
2057,Daniela Ferreira,45,2024-02-03,Madeira,Feminino
2058,Gabriel Almeida,22,2023-02-16,Coimbra,Feminino
2059,Carlos Santos,46,2023-05-21,Madeira,Feminino
2060,Sara Santos,85,2024-10-28,Açores,Feminino
2061,Rafael Lima,74,2024-01-30,Braga,Masculino
2062,Thiago Costa,49,2024-01-18,Faro,Feminino
2063,Helena Nascimento,58,2024-08-23,Faro,Feminino
2064,Natália Rodrigues,28,2023-12-25,Madeira,Masculino
2065,Leonardo Nascimento,47,2023-09-17,Setúbal,Masculino
2066,Thiago Oliveira,86,2024-04-13,Setúbal,Masculino
2067,Vanessa Costa,54,2024-01-05,Évora,Masculino
2068,Carlos Almeida,71,2023-07-21,Coimbra,Feminino
2069,Gabriel Oliveira,76,2024-12-04,Coimbra,Masculino
2070,Natália Costa,88,2022-12-22,Leiria,Masculino
2071,Eduardo Silva,73,2024-11-25,Coimbra,Masculino
2072,Eduardo Lima,85,2023-11-18,Setúbal,Feminino
2073,Eduardo Almeida,89,2024-04-16,Braga,Masculino
2074,Katia Rodrigues,31,2024-11-03,Porto,Feminino
2075,Otávio Almeida,75,2023-09-30,Braga,Feminino
2076,Eduardo Oliveira,83,2024-09-25,Coimbra,Masculino
2077,Thiago Ferreira,65,2023-01-29,Leiria,Feminino
2078,Katia Nascimento,40,2023-07-18,Açores,Feminino
2079,Daniela Pereira,56,2023-08-02,Évora,Masculino
2080,Thiago Lima,85,2023-05-06,Madeira,Feminino
2081,Juliana Rodrigues,67,2024-01-28,Coimbra,Masculino
2082,Bruno Pereira,73,2023-07-07,Braga,Feminino
2083,Daniela Rodrigues,54,2024-07-03,Porto,Feminino
2084,Igor Nascimento,74,2024-05-04,Coimbra,Feminino
2085,Igor Ferreira,31,2024-04-26,Braga,Masculino
2086,Daniela Pereira,88,2023-07-18,Coimbra,Masculino
2087,Vanessa Silva,87,2023-06-18,Faro,Masculino
2088,Patrícia Silva,65,2024-05-25,Braga,Feminino
2089,Otávio Lima,34,2023-09-12,Braga,Masculino
2090,Daniela Nascimento,73,2023-08-02,Braga,Masculino
2091,Eduardo Costa,32,2023-12-23,Porto,Masculino
2092,Carlos Rodrigues,38,2023-07-19,Évora,Feminino
2093,Otávio Lima,27,2022-12-27,Évora,Masculino
2094,Natália Santos,84,2024-01-29,Faro,Masculino
2095,Ana Pereira,35,2023-04-29,Setúbal,Masculino
2096,Gabriel Costa,78,2024-07-17,Leiria,Masculino
2097,Patrícia Costa,34,2024-05-30,Porto,Masculino
2098,Ana Almeida,26,2023-08-05,Madeira,Masculino
2099,Fernanda Silva,71,2023-01-15,Braga,Feminino
2100,Thiago Pereira,62,2023-08-12,Madeira,Masculino
2101,Juliana Pereira,55,2023-02-04,Leiria,Feminino
2102,Mariana Ferreira,63,2023-06-12,Leiria,Feminino
2103,Daniela Pereira,32,2024-02-29,Setúbal,Feminino
2104,Katia Pereira,72,2024-08-23,Coimbra,Feminino
2105,Katia Santos,62,2023-01-06,Setúbal,Masculino
2106,Patrícia Nascimento,70,2023-01-16,Faro,Masculino
2107,Juliana Costa,82,2024-05-13,Setúbal,Masculino
2108,Sara Rodrigues,51,2023-01-28,Évora,Feminino
2109,Mariana Nascimento,72,2023-11-07,Braga,Masculino
2110,Igor Nascimento,46,2024-01-07,Lisboa,Feminino
2111,Otávio Almeida,46,2023-05-13,Coimbra,Masculino
2112,Daniela Ferreira,60,2024-08-09,Açores,Masculino
2113,Ana Almeida,29,2022-12-29,Évora,Feminino
2114,Sara Santos,24,2023-07-07,Faro,Feminino
2115,Sara Pereira,38,2023-06-20,Setúbal,Masculino
2116,Juliana Oliveira,65,2024-01-15,Setúbal,Masculino
2117,Sara Pereira,19,2024-11-13,Lisboa,Masculino
2118,Rafael Almeida,80,2024-11-06,Coimbra,Feminino
2119,Juliana Silva,47,2023-03-14,Faro,Masculino
2120,Igor Santos,66,2023-02-17,Setúbal,Masculino
2121,Igor Santos,27,2024-10-05,Madeira,Feminino
2122,Ana Silva,87,2023-04-10,Coimbra,Masculino
2123,Thiago Almeida,42,2023-04-09,Braga,Feminino
2124,Natália Lima,20,2024-02-14,Braga,Feminino
2125,Gabriel Santos,51,2023-02-17,Açores,Feminino
2126,Mariana Costa,72,2024-09-15,Faro,Feminino
2127,Sara Costa,79,2024-03-03,Madeira,Masculino
2128,Mariana Silva,81,2023-11-12,Évora,Masculino
2129,Otávio Pereira,21,2023-11-09,Faro,Feminino
2130,Leonardo Nascimento,90,2024-08-30,Braga,Feminino
2131,Eduardo Santos,30,2023-05-25,Coimbra,Masculino
2132,Patrícia Ferreira,49,2024-09-25,Coimbra,Feminino
2133,Vanessa Nascimento,84,2023-05-19,Faro,Masculino
2134,Patrícia Costa,70,2024-02-05,Évora,Masculino
2135,Bruno Rodrigues,90,2023-04-16,Setúbal,Masculino
2136,Igor Pereira,89,2023-08-07,Madeira,Feminino
2137,Katia Pereira,59,2023-09-04,Leiria,Masculino
2138,Daniela Almeida,27,2023-12-01,Coimbra,Masculino
2139,Fernanda Lima,33,2024-07-02,Faro,Feminino
2140,Daniela Silva,72,2023-07-31,Coimbra,Feminino
2141,Eduardo Lima,71,2023-11-07,Lisboa,Feminino
2142,Daniela Almeida,55,2023-01-27,Braga,Feminino
2143,Vanessa Rodrigues,90,2023-02-23,Coimbra,Masculino
2144,Juliana Lima,44,2023-04-01,Évora,Feminino
2145,Patrícia Nascimento,44,2024-01-16,Coimbra,Masculino
2146,Rafael Nascimento,19,2024-01-29,Setúbal,Masculino
2147,Eduardo Nascimento,26,2024-12-14,Braga,Masculino
2148,Gabriel Santos,86,2023-09-07,Évora,Masculino
2149,Bruno Ferreira,77,2023-04-21,Coimbra,Masculino
2150,Leonardo Lima,46,2024-01-01,Lisboa,Masculino
2151,Igor Costa,72,2023-05-01,Braga,Feminino
2152,Vanessa Almeida,50,2023-05-25,Madeira,Masculino
2153,Carlos Ferreira,37,2024-09-05,Faro,Feminino
2154,Fernanda Costa,90,2024-09-06,Coimbra,Feminino
2155,Katia Ferreira,53,2023-03-30,Leiria,Masculino
2156,Fernanda Silva,47,2024-05-12,Porto,Masculino
2157,Eduardo Oliveira,78,2024-12-19,Évora,Masculino
2158,Bruno Oliveira,83,2023-09-26,Setúbal,Feminino
2159,Katia Costa,82,2024-08-21,Faro,Feminino
2160,Mariana Almeida,78,2023-12-22,Braga,Feminino
2161,Rafael Santos,45,2024-07-02,Braga,Masculino
2162,Natália Lima,74,2023-08-06,Braga,Masculino
2163,Sara Almeida,62,2024-06-20,Lisboa,Feminino
2164,Otávio Rodrigues,72,2024-05-15,Açores,Masculino
2165,Mariana Rodrigues,40,2024-12-09,Faro,Feminino
2166,Leonardo Lima,42,2024-12-14,Açores,Feminino
2167,Katia Santos,65,2024-04-04,Madeira,Masculino
2168,Vanessa Costa,22,2023-02-26,Braga,Feminino
2169,Mariana Silva,50,2024-03-14,Lisboa,Masculino
2170,Patrícia Ferreira,76,2023-08-05,Coimbra,Feminino
2171,Sara Santos,22,2023-12-07,Lisboa,Masculino
2172,Fernanda Oliveira,28,2023-10-17,Porto,Masculino
2173,Otávio Silva,58,2024-09-11,Madeira,Feminino
2174,Gabriel Ferreira,20,2024-01-14,Évora,Masculino
2175,Thiago Rodrigues,84,2024-12-05,Setúbal,Feminino
2176,Bruno Santos,42,2023-07-25,Coimbra,Feminino
2177,Carlos Oliveira,74,2024-11-04,Braga,Masculino
2178,Rafael Almeida,40,2023-03-10,Lisboa,Feminino
2179,Igor Lima,62,2024-08-21,Évora,Feminino
2180,Thiago Santos,90,2023-09-02,Porto,Masculino
2181,Carlos Oliveira,29,2024-06-12,Évora,Masculino
2182,Fernanda Silva,45,2023-03-07,Évora,Feminino
2183,Carlos Pereira,57,2023-01-22,Faro,Masculino
2184,Juliana Silva,66,2022-12-28,Braga,Masculino
2185,Igor Oliveira,90,2024-01-31,Setúbal,Masculino
2186,Gabriel Costa,43,2024-06-21,Braga,Feminino
2187,Otávio Costa,29,2023-08-06,Évora,Feminino
2188,Leonardo Lima,75,2023-03-14,Coimbra,Masculino
2189,Thiago Almeida,37,2023-06-18,Açores,Masculino
2190,Natália Rodrigues,54,2024-05-21,Évora,Feminino
2191,Carlos Lima,44,2024-03-30,Faro,Feminino
2192,Igor Silva,32,2023-07-09,Coimbra,Feminino
2193,Eduardo Nascimento,59,2023-12-04,Açores,Feminino
2194,Thiago Silva,59,2023-01-01,Porto,Feminino
2195,Ana Oliveira,71,2023-08-21,Évora,Feminino
2196,Daniela Oliveira,63,2024-02-10,Coimbra,Feminino
2197,Sara Oliveira,20,2023-09-27,Açores,Feminino
2198,Thiago Ferreira,73,2023-11-07,Leiria,Masculino
2199,Igor Rodrigues,61,2023-08-13,Setúbal,Feminino
2200,Bruno Pereira,82,2024-08-31,Setúbal,Feminino
2201,Igor Ferreira,69,2023-04-22,Lisboa,Masculino
2202,Rafael Oliveira,56,2023-04-18,Madeira,Masculino
2203,Thiago Oliveira,34,2023-02-09,Évora,Masculino
2204,Carlos Costa,36,2023-12-31,Leiria,Feminino
2205,Fernanda Nascimento,18,2023-02-14,Coimbra,Masculino
2206,Fernanda Costa,57,2024-09-28,Coimbra,Masculino
2207,Gabriel Almeida,29,2024-04-13,Coimbra,Feminino
2208,Ana Nascimento,38,2024-01-02,Porto,Feminino
2209,Sara Almeida,45,2023-08-24,Setúbal,Feminino
2210,Helena Santos,67,2024-08-10,Évora,Masculino
2211,Mariana Rodrigues,54,2023-01-29,Setúbal,Feminino
2212,Sara Santos,62,2023-08-07,Açores,Masculino
2213,Helena Ferreira,40,2024-04-23,Évora,Feminino
2214,Katia Lima,18,2023-04-04,Açores,Feminino
2215,Carlos Pereira,35,2023-07-27,Faro,Masculino
2216,Gabriel Costa,73,2024-09-15,Évora,Feminino
2217,Fernanda Almeida,37,2024-03-03,Braga,Feminino
2218,Patrícia Silva,51,2023-10-15,Coimbra,Masculino
2219,Mariana Lima,31,2023-08-31,Porto,Feminino
2220,Daniela Almeida,19,2024-07-08,Évora,Masculino
2221,Thiago Lima,67,2023-01-17,Leiria,Masculino
2222,Patrícia Almeida,72,2024-10-25,Braga,Feminino
2223,Igor Santos,75,2023-07-24,Évora,Feminino
2224,Katia Lima,64,2024-08-27,Coimbra,Feminino
2225,Sara Almeida,28,2024-07-19,Lisboa,Feminino
2226,Thiago Costa,43,2023-07-11,Açores,Feminino
2227,Natália Silva,77,2024-03-06,Lisboa,Masculino
2228,Patrícia Nascimento,64,2024-10-29,Açores,Feminino
2229,Igor Almeida,61,2023-01-28,Braga,Masculino
2230,Sara Costa,40,2024-02-23,Évora,Feminino
2231,Ana Nascimento,59,2024-02-19,Lisboa,Masculino
2232,Leonardo Silva,86,2023-11-10,Faro,Masculino
2233,Carlos Lima,30,2024-08-12,Coimbra,Feminino
2234,Natália Costa,62,2023-09-07,Açores,Masculino
2235,Rafael Ferreira,76,2024-11-08,Porto,Feminino
2236,Leonardo Silva,36,2023-04-06,Porto,Feminino
2237,Rafael Santos,61,2023-03-08,Braga,Feminino
2238,Mariana Silva,41,2024-03-31,Porto,Feminino
2239,Daniela Pereira,51,2024-02-13,Açores,Masculino
2240,Bruno Rodrigues,78,2024-05-13,Setúbal,Feminino
2241,Fernanda Costa,82,2023-02-01,Lisboa,Feminino
2242,Fernanda Costa,52,2024-12-14,Setúbal,Masculino
2243,Ana Almeida,34,2024-03-13,Braga,Feminino
2244,Vanessa Rodrigues,30,2024-05-07,Faro,Masculino
2245,Katia Pereira,26,2023-04-03,Braga,Feminino
2246,Thiago Almeida,60,2023-06-14,Setúbal,Feminino
2247,Sara Silva,61,2024-01-06,Évora,Feminino
2248,Otávio Oliveira,77,2023-07-28,Faro,Masculino
2249,Mariana Costa,69,2024-11-16,Açores,Masculino
2250,Patrícia Lima,62,2024-09-25,Faro,Feminino
2251,Juliana Costa,58,2023-09-14,Leiria,Masculino
2252,Eduardo Ferreira,39,2023-03-21,Évora,Feminino
2253,Natália Silva,54,2023-05-30,Leiria,Masculino
2254,Mariana Lima,34,2023-11-28,Açores,Masculino
2255,Daniela Almeida,45,2024-05-17,Porto,Feminino
2256,Fernanda Oliveira,69,2023-06-05,Setúbal,Feminino
2257,Gabriel Almeida,53,2024-01-27,Évora,Masculino
2258,Katia Lima,86,2023-06-23,Setúbal,Masculino
2259,Mariana Nascimento,77,2024-03-01,Leiria,Masculino
2260,Fernanda Almeida,54,2024-12-16,Madeira,Feminino
2261,Otávio Oliveira,30,2023-11-23,Açores,Feminino
2262,Natália Almeida,42,2023-03-09,Lisboa,Masculino
2263,Eduardo Ferreira,82,2024-09-28,Açores,Feminino
2264,Ana Rodrigues,49,2024-07-02,Açores,Feminino
2265,Carlos Rodrigues,20,2023-04-14,Setúbal,Masculino
2266,Fernanda Nascimento,65,2024-04-18,Coimbra,Feminino
2267,Gabriel Rodrigues,34,2024-02-23,Porto,Masculino
2268,Gabriel Ferreira,77,2023-09-06,Faro,Feminino
2269,Helena Oliveira,77,2023-07-26,Porto,Feminino
2270,Fernanda Pereira,77,2024-10-09,Lisboa,Masculino
2271,Natália Lima,78,2023-11-21,Porto,Feminino
2272,Igor Lima,33,2023-04-08,Madeira,Masculino
2273,Otávio Nascimento,25,2024-02-24,Setúbal,Masculino
2274,Leonardo Almeida,83,2023-03-16,Leiria,Feminino
2275,Daniela Santos,36,2024-03-26,Açores,Masculino
2276,Fernanda Rodrigues,70,2023-02-16,Évora,Masculino
2277,Helena Nascimento,44,2024-03-24,Porto,Feminino
2278,Carlos Nascimento,80,2024-04-13,Braga,Feminino
2279,Juliana Nascimento,60,2023-09-15,Braga,Feminino
2280,Vanessa Silva,35,2024-07-21,Madeira,Feminino
2281,Ana Pereira,65,2023-05-22,Évora,Feminino
2282,Juliana Oliveira,90,2023-03-11,Braga,Feminino
2283,Otávio Costa,37,2023-01-08,Coimbra,Masculino
2284,Vanessa Costa,67,2024-03-31,Faro,Masculino
2285,Gabriel Ferreira,56,2024-07-21,Açores,Masculino
2286,Igor Rodrigues,83,2023-07-09,Setúbal,Feminino
2287,Vanessa Oliveira,62,2023-03-01,Coimbra,Feminino
2288,Rafael Rodrigues,66,2023-08-11,Coimbra,Feminino
2289,Fernanda Nascimento,66,2024-12-05,Porto,Feminino
2290,Helena Costa,44,2024-05-04,Coimbra,Feminino
2291,Vanessa Santos,43,2023-12-20,Leiria,Feminino
2292,Thiago Silva,85,2024-04-30,Faro,Feminino
